ID	Title	Year	Budget	Rating	Votes	Actor_Minor_0	Actor_Minor_1	Actor_Minor_2	Actor_Top_0	Actor_Top_1	Actor_Top_2	Actor_Low_0	Actor_Low_1	Actor_Low_2	Director_Low_0	Director_Low_1	Director_Low_2	Director_Top_0	Director_Top_1	Director_Top_2	Comedy	Short	Drama	Animation	News	History	War	Horror	Adventure	Sci_Fi	Biography	Documentary	Family	Action	Adult	Romance	Musical	Sport	Fantasy	Mystery	Thriller	Music	Crime	Western
83286	Art & Copy (2009)	2009	0.0	6.8	1348	0	13	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
83561	Art School Confidential (2006)	2006	0.0	6.3	14525	20	59	11	0	7	0	1	1	3	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83802	Arthur (2011/I)	2011	40000000.0	5.8	44073	28	37	14	0	5	0	5	0	9	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
83809	Arthur 3: la guerre des deux mondes (2010)	2010	65000000.0	5.5	5299	10	25	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
83834	Arthur Christmas (2011)	2011	0.0	7.1	32248	14	24	4	0	9	0	0	0	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
83861	Arthur Newman (2012)	2012	0.0	5.6	4917	20	34	4	0	6	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83998	Artifact (2012)	2012	0.0	8.3	3353	1	35	1	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
84029	Artificial Intelligence: AI (2001)	2001	100000000.0	7.1	224635	20	0	55	3	6	6	1	2	4	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84405	Aruitemo aruitemo (2008)	2008	0.0	8.0	6756	3	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84427	Arundhati (2009)	2009	0.0	7.2	1563	3	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
84452	Arven (2003)	2003	0.0	7.4	4013	4	32	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84492	Arya (2004)	2004	0.0	7.9	1764	4	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
84496	Arya 2 (2009)	2009	0.0	7.2	2538	10	10	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0
84565	As Above, So Below (2014)	2014	0.0	6.1	41600	5	10	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
84657	As Cool as I Am (2013)	2013	0.0	5.8	3761	20	9	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84749	As Good as Dead (2010)	2010	0.0	5.1	1271	6	23	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
84791	As I Lay Dying (2013)	2013	0.0	5.4	2888	5	29	0	0	2	0	1	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84911	As Melhores Coisas do Mundo (2010)	2010	0.0	7.2	1081	0	29	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85217	As You Like It (2006)	2006	0.0	6.3	2359	8	14	3	0	2	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
85343	Asal (2010)	2010	0.0	4.0	1147	5	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
85730	Ash Wednesday (2002)	2002	0.0	5.9	2630	5	16	4	0	2	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
85796	Ashby (2015)	2015	0.0	6.4	1874	22	30	2	0	4	0	0	0	2	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
85808	Ashens and the Quest for the Gamechild (2013)	2013	73690.0	6.2	1069	2	39	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85866	Ashes and Snow (2005)	2005	0.0	8.4	2840	0	2	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
86563	Ask geliyorum demez (2009)	2009	0.0	5.2	1224	2	11	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
86578	Ask Kirmizi (2013)	2013	0.0	5.0	1002	1	16	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
86585	Ask Me Anything (2014)	2014	950000.0	6.0	5897	9	21	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
86610	Ask Sana Benzer (2015)	2015	0.0	3.6	1148	0	8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
86615	Ask Tesadüfleri Sever (2011)	2011	0.0	7.4	11291	4	18	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
86619	Ask the Dust (2006)	2006	0.0	5.8	7821	4	10	2	0	1	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
86625	Ask Tutulmasi (2008)	2008	0.0	5.8	1959	2	11	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
86788	Asmaa (2011)	2011	0.0	8.3	3050	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
86825	Asoka (2001)	2001	0.0	6.7	9755	10	50	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
87058	Ass Backwards (2013)	2013	3000000.0	4.1	1708	15	50	3	1	0	0	2	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87450	Assal Eswed (2010)	2010	0.0	7.7	1147	1	8	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87453	Assalto ao Banco Central (2011)	2011	0.0	5.9	1532	2	46	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
87518	Assassin's Creed: Embers (2011)	2011	100000.0	7.6	1298	3	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
87545	Assassination Games (2011)	2011	8000000.0	6.2	13107	7	34	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
87547	Assassination of a High School President (2008)	2008	11500000.0	6.3	13637	21	36	6	0	4	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
87553	Assassination Tango (2002)	2002	0.0	5.8	2505	5	48	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0
87576	Assassins Run (2013)	2013	4000000.0	4.4	1044	2	46	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0
87618	Assault on Precinct 13 (2005)	2005	20000000.0	6.3	64196	15	14	1	0	3	0	2	1	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0
88230	Astro Boy (2009)	2009	40000000.0	6.4	23971	11	13	0	0	6	0	2	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0
88346	Astérix & Obélix: Au service de sa Majesté (2012)	2012	61000000.0	5.3	7949	26	72	5	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
88347	Astérix & Obélix: Mission Cléopâtre (2002)	2002	0.0	6.6	35280	16	75	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
88349	Astérix aux jeux olympiques (2008)	2008	78000000.0	5.1	19113	15	28	34	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
88355	Astérix et les Vikings (2006)	2006	0.0	6.0	7653	17	31	1	1	2	0	1	0	2	2	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
88358	Astérix: Le domaine des dieux (2014)	2014	30000000.0	7.0	4374	11	42	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
88462	Asylum (2005)	2005	0.0	6.2	4029	3	21	5	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
88471	Asylum (2008/IV)	2008	22000000.0	4.0	2794	11	15	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
88631	At Any Price (2012)	2012	0.0	5.7	5110	8	31	5	0	2	0	0	1	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
88812	At Middleton (2013)	2013	2500000.0	6.5	5302	9	17	1	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
89328	Atanarjuat (2001)	2001	0.0	7.5	5419	0	50	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89334	Ataque de pánico! (2009)	2009	300.0	7.1	1097	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89365	Atari: Game Over (2014)	2014	0.0	6.8	2401	1	21	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
89376	Atash bas (2006)	2006	0.0	5.3	1400	0	9	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89521	Athadu (2005)	2005	0.0	8.5	4719	19	6	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0
89536	Atharintiki Daaredi (2013)	2013	0.0	7.4	5111	18	9	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
89579	Athidhi (2007)	2007	0.0	5.7	1001	15	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0
89682	Atithi Tum Kab Jaoge? (2010)	2010	0.0	6.3	2802	11	11	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89718	ATL (2006)	2006	0.0	5.9	8236	13	58	2	0	2	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0
89877	Atlas Shrugged II: The Strike (2012)	2012	10000000.0	5.5	5364	14	34	2	0	1	0	0	1	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
89878	Atlas Shrugged: Part I (2011)	2011	8000000.0	5.8	11119	19	28	6	0	1	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
89879	Atlas Shrugged: Part III (2014)	2014	5000000.0	4.4	1620	17	43	2	0	3	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
89911	ATM (2012/I)	2012	3000000.0	4.7	17624	5	7	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
89950	Atmen (2011)	2011	1000000.0	7.0	2195	2	20	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90077	Atomik Circus - Le retour de James Bataille (2004)	2004	14000000.0	5.4	1219	4	16	0	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
90110	Atonement (2007)	2007	30000000.0	7.8	181002	17	9	40	0	8	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
90226	Atrocious (2010)	2010	0.0	5.1	3869	0	18	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
90423	Attack of the Gryphon (2007)	2007	0.0	3.4	1028	3	17	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
90520	Attack the Block (2011)	2011	13000000.0	6.6	76283	8	23	2	0	4	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0
90563	Attenberg (2010)	2010	0.0	6.1	3914	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90689	Attila Marcel (2013)	2013	0.0	7.0	1529	4	47	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90831	Até que a Sorte nos Separe (2012)	2012	0.0	5.4	1165	0	37	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91334	Audacity (2015)	2015	0.0	4.8	3916	1	31	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91606	Auf der anderen Seite (2007)	2007	0.0	7.9	25110	6	37	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91884	Auggie Rose (2000)	2000	0.0	6.3	1272	10	24	3	0	0	0	1	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
91907	August (2008)	2008	3400000.0	5.4	3650	12	19	5	0	6	0	3	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91967	August Rush (2007)	2007	30000000.0	7.5	83083	15	49	9	0	7	0	1	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
91984	August: Osage County (2013)	2013	25000000.0	7.3	61394	6	5	1	0	6	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92262	Aurangzeb (2013)	2013	0.0	6.6	2988	9	5	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
92323	Aurora (2010/I)	2010	0.0	6.7	1099	1	10	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92327	Aurora (2012)	2012	1175000.0	6.1	1949	1	13	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0
92345	Aurora Borealis (2005)	2005	0.0	6.9	1458	9	15	1	0	2	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
92377	Aurore (2005)	2005	0.0	7.4	1010	3	76	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92534	Auschwitz (2011)	2011	0.0	3.2	1000	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92562	Ausente (2011)	2011	0.0	6.2	1314	0	21	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
92670	Austenland (2013)	2013	4900000.0	6.3	13399	19	35	2	2	4	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
92701	Austin Powers in Goldmember (2002)	2002	63000000.0	6.2	154062	32	9	70	0	6	1	1	3	4	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0
92728	Australia (2008)	2008	130000000.0	6.6	98140	5	2	60	1	2	0	1	1	2	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
92893	Authors Anonymous (2014)	2014	0.0	4.4	1398	11	2	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92975	Auto Focus (2002)	2002	7000000.0	6.6	11158	13	39	4	0	3	1	0	0	3	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
93018	Autobahnraser (2004)	2004	7200000.0	4.6	1529	2	31	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
93021	Autobiografia lui Nicolae Ceausescu (2010)	2010	0.0	7.8	1083	4	106	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
93065	Autograph (2010)	2010	0.0	7.4	1085	0	16	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93143	Automaton Transfusion (2006)	2006	50000.0	3.8	2031	2	55	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93253	Autopsy (2008)	2008	2000000.0	5.0	5012	1	14	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
93284	Autoreiji (2010)	2010	0.0	6.8	8425	7	94	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
93285	Autoreiji: Biyondo (2012)	2012	0.0	6.7	3326	8	15	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
93382	Autumn (2009/I)	2009	0.0	3.2	1326	0	13	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
93396	Autumn Blood (2013)	2013	0.0	5.2	1235	3	9	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
93422	Autumn in New York (2000)	2000	40000000.0	5.5	19276	12	38	6	0	3	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93489	Autómata (2014/I)	2014	7000000.0	6.1	35421	15	18	0	1	1	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0
93567	Av mevsimi (2010)	2010	4000000.0	7.5	17175	2	44	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0
93667	Avalon (2001)	2001	8000000.0	6.6	11251	0	15	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0
93727	Avant l'hiver (2013)	2013	0.0	6.2	1158	7	27	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93838	Avatar (2009)	2009	237000000.0	7.9	825812	2	0	56	1	10	23	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0
93875	Avaze gonjeshk-ha (2008)	2008	0.0	8.0	6005	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
94022	Avengers Grimm (2015)	2015	0.0	2.7	1279	5	22	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0
94029	Avengers: Age of Ultron (2015)	2015	250000000.0	7.7	331312	28	0	72	1	25	14	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
94040	Avenging Angelo (2002)	2002	17000000.0	5.2	6789	8	32	1	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0
94233	Avgust. Vosmogo (2012)	2012	16000000.0	5.7	1713	2	102	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
94310	Avis de mistral (2014)	2014	0.0	6.6	1412	3	29	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
94413	AVP: Alien vs. Predator (2004)	2004	60000000.0	5.6	134945	8	5	10	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0
94418	AVPR: Aliens vs Predator - Requiem (2007)	2007	40000000.0	4.7	87844	21	17	8	0	1	0	0	1	2	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0
94527	Avé (2011)	2011	0.0	7.0	1122	1	13	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
94591	Awake (2007)	2007	8600000.0	6.5	60608	7	12	2	0	4	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0
94782	Awara Paagal Deewana (2002)	2002	0.0	6.3	3878	9	3	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
94788	Awarapan (2007)	2007	0.0	7.1	3357	6	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0
94854	Away from Her (2006)	2006	0.0	7.6	18393	7	15	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
94883	Away We Go (2009)	2009	17000000.0	7.1	44514	14	51	12	0	7	1	0	0	2	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
94894	Awaydays (2009)	2009	0.0	5.8	2531	2	27	3	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95207	Ay Lav Yu (2010)	2010	0.0	5.7	2096	3	7	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95277	Ayalum Njanum Thammil... (2012)	2012	0.0	7.8	1093	3	11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0
95291	Ayan (2009)	2009	0.0	7.1	4098	7	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
95392	Ayitha Ezhuthu (2004)	2004	0.0	7.6	1692	6	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
